Date,Time,engagement rate (%)
6052021,1524,6.6
6052021,1525,6.5
6052021,1526,6.4
6052021,1527,6.3
6052021,1528,6.2
6052021,1529,6.1
6052021,1530,6
6052021,1531,5.9
6052021,1532,5.8
6052021,1533,5.7
6052021,1534,5.6
6052021,1535,5.5
6052021,1536,5.4
6052021,1537,5.3
6052021,1538,5.2
6052021,1539,5.1
6052021,1540,5
6052021,1541,4.9
6052021,1542,4.8
6052021,1543,4.7
6052021,1544,4.6
6052021,1545,4.5
6052021,1546,4.4
6052021,1547,4.3
6052021,1548,4.2
6052021,1549,4.1
6052021,1550,4
6052021,1551,3.9
6052021,1552,3.8
6052021,1553,3.7
6052021,1554,3.6
6052021,1555,3.5
6052021,1556,3.4
6052021,1557,3.5
6052021,1558,3.6
6052021,1559,3.7
6052021,1600,3.8
6052021,1601,3.9
6052021,1602,4
6052021,1603,4.1
6052021,1604,4.2
6052021,1605,4.3
6052021,1606,4.4
6052021,1607,4.5
6052021,1608,4.6
6052021,1609,4.7
6052021,1610,4.8
6052021,1611,4.9
6052021,1612,5
6052021,1613,5.1
6052021,1614,5.2
6052021,1615,5.3
6052021,1616,5.4
6052021,1617,5.5
6052021,1618,5.6
6052021,1619,5.7
6052021,1620,5.8
6052021,1621,5.9
6052021,1622,6
6052021,1623,6.1
6052021,1624,6.2
6052021,1625,6.3
6052021,1626,6.4
6052021,1627,6.5
6052021,1628,6.6
6052021,1629,6.7
6052021,1630,6.8
6052021,1631,6.9
6052021,1632,7
6052021,1633,7.1
6052021,1634,7.2
6052021,1635,7.3
6052021,1636,7.4
6052021,1637,7.5
6052021,1638,7.6
6052021,1639,7.7
6052021,1640,7.8
6052021,1641,7.9
6052021,1642,8
6052021,1643,8.1
6052021,1644,8.2
6052021,1645,8.3
6052021,1646,8.4
6052021,1647,8.5
6052021,1648,8.6
6052021,1649,8.7
6052021,1650,8.8
6052021,1651,8.9
6052021,1652,9
6052021,1653,9.1
6052021,1654,9.2
6052021,1655,9.3
6052021,1656,9.2
6052021,1657,9.1
6052021,1658,9
6052021,1659,8.9
6052021,1700,8.8
6052021,1701,8.7
6052021,1702,8.6
6052021,1703,8.5
6052021,1704,8.4
6052021,1705,8.3
6052021,1706,8.2
6052021,1707,8.1
6052021,1708,8
6052021,1709,7.9
6052021,1710,7.8
6052021,1711,7.7
6052021,1712,7.6
6052021,1713,7.5
6052021,1714,7.4
6052021,1715,7.3
6052021,1716,7.2
6052021,1717,7.1
6052021,1718,7
6052021,1719,6.9
6052021,1720,6.8
6052021,1721,6.7
6052021,1722,6.6
6052021,1723,6.5
6052021,1724,6.4
6052021,1725,6.3
6052021,1726,6.2
6052021,1727,6.1
6052021,1728,6
6052021,1729,5.9
6052021,1730,5.8
6052021,1731,5.7
6052021,1732,5.6
6052021,1733,5.5
6052021,1734,5.4
6052021,1735,5.3
6052021,1736,5.2
6052021,1737,5.1
6052021,1738,5
6052021,1739,4.9
6052021,1740,4.8
6052021,1741,4.7
6052021,1742,4.6
6052021,1743,4.5
6052021,1744,4.4
6052021,1745,4.3
6052021,1746,4.2
6052021,1747,4.1
6052021,1748,4
6052021,1749,3.9
6052021,1750,3.8
6052021,1751,3.7
6052021,1752,3.6
6052021,1753,3.5
6052021,1754,3.4
6052021,1755,3.3
6052021,1756,3.2
6052021,1757,3.1
6052021,1758,3
6052021,1759,2.9
6052021,1800,2.8
6052021,1801,2.7
6052021,1802,2.6
6052021,1803,2.5
6052021,1804,2.4
6052021,1805,2.3
6052021,1806,2.2
6052021,1807,2.1
6052021,1808,2
6052021,1809,1.9
6052021,1810,1.8
6052021,1811,1.7
6052021,1812,1.6
6052021,1813,1.5
6052021,1814,1.4
6052021,1815,1.3
6052021,1816,1.2
6052021,1817,1.1
6052021,1818,1
6052021,1819,1.1
6052021,1820,1.2
6052021,1821,1.3
6052021,1822,1.4
6052021,1823,1.5
6052021,1824,1.6
6052021,1825,1.7
6052021,1826,1.8
6052021,1827,1.9
6052021,1828,2
6052021,1829,2.1
6052021,1830,2.2
6052021,1831,2.3
6052021,1832,2.4
6052021,1833,2.5
6052021,1834,2.6
6052021,1835,2.7
6052021,1836,2.8
6052021,1837,2.9
6052021,1838,3
6052021,1839,3.1
6052021,1840,3.2
6052021,1841,3.3
6052021,1842,3.4
6052021,1843,3.5
6052021,1844,3.6
6052021,1845,3.7
6052021,1846,3.8
6052021,1847,3.9
6052021,1848,4
6052021,1849,4.1
6052021,1850,4.2
6052021,1851,4.3
6052021,1852,4.4
6052021,1853,4.5
6052021,1854,4.6
6052021,1855,4.7
6052021,1856,4.8
6052021,1857,4.9
6052021,1858,5
6052021,1859,5.1
6052021,1900,5.2
6052021,1901,5.3
6052021,1902,5.4
6052021,1903,5.5
6052021,1904,5.6
6052021,1905,5.7
6052021,1906,5.8
6052021,1907,5.9
6052021,1908,6
6052021,1909,6.1
6052021,1910,6.2
6052021,1911,6.3
6052021,1912,6.4
6052021,1913,6.5
6052021,1914,6.6
6052021,1915,6.7
6052021,1916,6.8
6052021,1917,6.9
6052021,1918,7
6052021,1919,7.1
6052021,1920,7.2
6052021,1921,7.3
6052021,1922,7.4
6052021,1923,7.5
6052021,1924,7.6
6052021,1925,7.7
6052021,1926,7.8
6052021,1927,7.9
6052021,1928,8
6052021,1929,8.1
6052021,1930,8.2
6052021,1931,8.3
6052021,1932,8.4
6052021,1933,8.5
6052021,1934,8.6
6052021,1935,8.7
6052021,1936,8.8
6052021,1937,8.9
6052021,1938,9
6052021,1939,9.1
6052021,1940,9.2
6052021,1941,9.3
6052021,1942,9.4
6052021,1943,9.5
6052021,1944,9.6
6052021,1945,9.7
6052021,1946,9.8
6052021,1947,9.7
6052021,1948,9.6
6052021,1949,9.5
6052021,1950,9.4
6052021,1951,9.3
6052021,1952,9.2
6052021,1953,9.1
6052021,1954,9
6052021,1955,8.9
6052021,1956,8.8
6052021,1957,8.7
6052021,1958,8.6
6052021,1959,8.5
6052021,2000,8.4
6052021,2001,8.3
6052021,2002,8.2
6052021,2003,8.1
6052021,2004,8
6052021,2005,7.9
6052021,2006,7.8
6052021,2007,7.7
6052021,2008,7.6
6052021,2009,7.5
6052021,2010,7.4
6052021,2011,7.3
6052021,2012,7.2
6052021,2013,7.1
6052021,2014,7
6052021,2015,6.9
6052021,2016,6.8
6052021,2017,6.7
6052021,2018,6.6
6052021,2019,6.5
6052021,2020,6.4
6052021,2021,6.3
6052021,2022,6.2
6052021,2023,6.1
6052021,2024,6
6052021,2025,5.9
6052021,2026,5.8
6052021,2027,5.7
6052021,2028,5.6
6052021,2029,5.5
6052021,2030,5.4
6052021,2031,5.3
6052021,2032,5.2
6052021,2033,5.1
6052021,2034,5
6052021,2035,4.9
6052021,2036,4.8
6052021,2037,4.7
6052021,2038,4.6
6052021,2039,4.5
6052021,2040,4.4
6052021,2041,4.3
6052021,2042,4.2
6052021,2043,4.1
6052021,2044,4
6052021,2045,3.9
6052021,2046,3.8
6052021,2047,3.7
6052021,2048,3.6
6052021,2049,3.5
6052021,2050,3.4
6052021,2051,3.3
6052021,2052,3.2
6052021,2053,3.1
6052021,2054,3
6052021,2055,2.9
6052021,2056,2.8
6052021,2057,2.7
6052021,2058,2.6
6052021,2059,2.5
6052021,2100,2.4
6052021,2101,2.3
6052021,2102,2.2
6052021,2103,2.1
6052021,2104,2
6052021,2105,1.9
6052021,2106,1.8
6052021,2107,1.7
6052021,2108,1.6
6052021,2109,1.5
6052021,2110,1.4
6052021,2111,1.5
6052021,2112,1.6
6052021,2113,1.7
6052021,2114,1.8
6052021,2115,1.9
6052021,2116,2
6052021,2117,2.1
6052021,2118,2.2
6052021,2119,2.3
6052021,2120,2.4
6052021,2121,2.5
6052021,2122,2.6
6052021,2123,2.7
6052021,2124,2.8
6052021,2125,2.9
6052021,2126,3
6052021,2127,3.1
6052021,2128,3.2
6052021,2129,3.3
6052021,2130,3.4
6052021,2131,3.5
6052021,2132,3.6
6052021,2133,3.7
6052021,2134,3.8
6052021,2135,3.9
6052021,2136,4
6052021,2137,4.1
6052021,2138,4.2
6052021,2139,4.3
6052021,2140,4.4
6052021,2141,4.5
6052021,2142,4.6
6052021,2143,4.7
6052021,2144,4.8
6052021,2145,4.9
6052021,2146,5
6052021,2147,5.1
6052021,2148,5.2
6052021,2149,5.3
6052021,2150,5.4
6052021,2151,5.5
6052021,2152,5.6
6052021,2153,5.7
6052021,2154,5.8
6052021,2155,5.9
6052021,2156,6
6052021,2157,6.1
6052021,2158,6.2
6052021,2159,6.3
6052021,2200,6.4
6052021,2201,6.5
6052021,2202,6.6
6052021,2203,6.7
6052021,2204,6.8
6052021,2205,6.9
6052021,2206,7
6052021,2207,7.1
6052021,2208,7.2
6052021,2209,7.3
6052021,2210,7.4
6052021,2211,7.5
6052021,2212,7.6
6052021,2213,7.7
6052021,2214,7.8
6052021,2215,7.9
6052021,2216,7.8
6052021,2217,7.7
6052021,2218,7.6
6052021,2219,7.5
6052021,2220,7.4
6052021,2221,7.3
6052021,2222,7.2
6052021,2223,7.1
6052021,2224,7
6052021,2225,6.9
6052021,2226,6.8
6052021,2227,6.7
6052021,2228,6.6
6052021,2229,6.5
6052021,2230,6.4
6052021,2231,6.3
6052021,2232,6.2
6052021,2233,6.1
6052021,2234,6
6052021,2235,5.9
6052021,2236,5.8
6052021,2237,5.7
6052021,2238,5.6
6052021,2239,5.5
6052021,2240,5.4
6052021,2241,5.3
6052021,2242,5.2
6052021,2243,5.1
6052021,2244,5
6052021,2245,4.9
6052021,2246,4.8
6052021,2247,4.7
6052021,2248,4.6
6052021,2249,4.5
6052021,2250,4.4
6052021,2251,4.3
6052021,2252,4.2
6052021,2253,4.1
6052021,2254,4
6052021,2255,3.9
6052021,2256,3.8
6052021,2257,3.7
6052021,2258,3.6
6052021,2259,3.5
6052021,2300,3.4
6052021,2301,3.3
6052021,2302,3.2
6052021,2303,3.1
6052021,2304,3
6052021,2305,2.9
6052021,2306,2.8
6052021,2307,2.7
6052021,2308,2.6
6052021,2309,2.5
6052021,2310,2.4
6052021,2311,2.3
6052021,2312,2.2
6052021,2313,2.1
6052021,2314,2
6052021,2315,1.9
6052021,2316,1.8
6052021,2317,1.7
6052021,2318,1.6
6052021,2319,1.5
6052021,2320,1.4
6052021,2321,1.3
6052021,2322,1.4
6052021,2323,1.5
6052021,2324,1.6
6052021,2325,1.7
6052021,2326,1.8
6052021,2327,1.9
6052021,2328,2
6052021,2329,2.1
6052021,2330,2.2
6052021,2331,2.3
6052021,2332,2.4
6052021,2333,2.5
6052021,2334,2.6
6052021,2335,2.7
6052021,2336,2.8
6052021,2337,2.9
6052021,2338,3
6052021,2339,3.1
6052021,2340,3.2
6052021,2341,3.3
6052021,2342,3.4
6052021,2343,3.5
6052021,2344,3.6
6052021,2345,3.7
6052021,2346,3.8
6052021,2347,3.9
6052021,2348,4
6052021,2349,4.1
6052021,2350,4.2
6052021,2351,4.3
6052021,2352,4.4
6052021,2353,4.5
6052021,2354,4.6
6052021,2355,4.7
6052021,2356,4.8
6052021,2357,4.9
6052021,2358,5
6052021,2359,5.1
7052021,00:00,5.2
7052021,00:01,5.3
7052021,00:02,5.4
7052021,00:03,5.5
7052021,00:04,5.6
7052021,00:05,5.7
7052021,00:06,5.8
7052021,00:07,5.9
7052021,00:08,6
7052021,00:09,6.1
7052021,00:10,6.2
7052021,00:11,6.3
7052021,00:12,6.4
7052021,00:13,6.5
7052021,00:14,6.6
7052021,00:15,6.7
7052021,00:16,6.8
7052021,00:17,6.9
7052021,00:18,7
7052021,00:19,7.1
7052021,00:20,7.2
7052021,00:21,7.3
7052021,00:22,7.4
7052021,00:23,7.5
7052021,00:24,7.6
7052021,00:25,7.7
7052021,00:26,7.8
7052021,00:27,7.9
7052021,00:28,8
7052021,00:29,8.1
7052021,00:30,8.2
7052021,00:31,8.3
7052021,00:32,8.4
7052021,00:33,8.3
7052021,00:34,8.2
7052021,00:35,8.1
7052021,00:36,8
7052021,00:37,7.9
7052021,00:38,7.8
7052021,00:39,7.7
7052021,00:40,7.6
7052021,00:41,7.5
7052021,00:42,7.4
7052021,00:43,7.3
7052021,00:44,7.2
7052021,00:45,7.1
7052021,00:46,7
7052021,00:47,6.9
7052021,00:48,6.8
7052021,00:49,6.7
7052021,00:50,6.6
7052021,00:51,6.5
7052021,00:52,6.4
7052021,00:53,6.3
7052021,00:54,6.2
7052021,00:55,6.1
7052021,00:56,6
7052021,00:57,5.9
7052021,00:58,5.8
7052021,00:59,5.7
7052021,01:00,5.6
7052021,01:01,5.5
7052021,01:02,5.4
7052021,01:03,5.3
7052021,01:04,5.2
7052021,01:05,5.1
7052021,01:06,5
7052021,01:07,4.9
7052021,01:08,4.8
7052021,01:09,4.7
7052021,01:10,4.6
7052021,01:11,4.5
7052021,01:12,4.4
7052021,01:13,4.3
7052021,01:14,4.2
7052021,01:15,4.1
7052021,01:16,4
7052021,01:17,3.9
7052021,01:18,3.8
7052021,01:19,3.7
7052021,01:20,3.6
7052021,01:21,3.5
7052021,01:22,3.4
7052021,01:23,3.3
7052021,01:24,3.2
7052021,01:25,3.1
7052021,01:26,3
7052021,01:27,2.9
7052021,01:28,2.8
7052021,01:29,2.7
7052021,01:30,2.6
7052021,01:31,2.5
7052021,01:32,2.4
7052021,01:33,2.3
7052021,01:34,2.2
7052021,01:35,2.1
7052021,01:36,2
7052021,01:37,1.9
7052021,01:38,1.8
7052021,01:39,1.7
7052021,01:40,1.6
7052021,01:41,1.5
7052021,01:42,1.6
7052021,01:43,1.7
7052021,01:44,1.8
7052021,01:45,1.9
7052021,01:46,2
7052021,01:47,2.1
7052021,01:48,2.2
7052021,01:49,2.3
7052021,01:50,2.4
7052021,01:51,2.5
7052021,01:52,2.6
7052021,01:53,2.7
7052021,01:54,2.8
7052021,01:55,2.9
7052021,01:56,3
7052021,01:57,3.1
7052021,01:58,3.2
7052021,01:59,3.3
7052021,02:00,3.4
7052021,02:01,3.5
7052021,02:02,3.6
7052021,02:03,3.7
7052021,02:04,3.8
7052021,02:05,3.9
7052021,02:06,4
7052021,02:07,4.1
7052021,02:08,4.2
7052021,02:09,4.3
7052021,02:10,4.4
7052021,02:11,4.5
7052021,02:12,4.6
7052021,02:13,4.7
7052021,02:14,4.8
7052021,02:15,4.9
7052021,02:16,5
7052021,02:17,5.1
7052021,02:18,5.2
7052021,02:19,5.3
7052021,02:20,5.4
7052021,02:21,5.5
7052021,02:22,5.6
7052021,02:23,5.7
7052021,02:24,5.8
7052021,02:25,5.9
7052021,02:26,6
7052021,02:27,6.1
7052021,02:28,6.2
7052021,02:29,6.3
7052021,02:30,6.4
7052021,02:31,6.5
7052021,02:32,6.6
7052021,02:33,6.7
7052021,02:34,6.8
7052021,02:35,6.9
7052021,02:36,7
7052021,02:37,7.1
7052021,02:38,7.2
7052021,02:39,7.3
7052021,02:40,7.4
7052021,02:41,7.5
7052021,02:42,7.6
7052021,02:43,7.7
7052021,02:44,7.8
7052021,02:45,7.9
7052021,02:46,8
7052021,02:47,8.1
7052021,02:48,8.2
7052021,02:49,8.3
7052021,02:50,8.4
7052021,02:51,8.5
7052021,02:52,8.6
7052021,02:53,8.7
7052021,02:54,8.8
7052021,02:55,8.9
7052021,02:56,9
7052021,02:57,9.1
7052021,02:58,9
7052021,02:59,8.9
7052021,03:00,8.8
7052021,03:01,8.7
7052021,03:02,8.6
7052021,03:03,8.5
7052021,03:04,8.4
7052021,03:05,8.3
7052021,03:06,8.2
7052021,03:07,8.1
7052021,03:08,8
7052021,03:09,7.9
7052021,03:10,7.8
7052021,03:11,7.7
7052021,03:12,7.6
7052021,03:13,7.5
7052021,03:14,7.4
7052021,03:15,7.3
7052021,03:16,7.2
7052021,03:17,7.1
7052021,03:18,7
7052021,03:19,6.9
7052021,03:20,6.8
7052021,03:21,6.7
7052021,03:22,6.6
7052021,03:23,6.5
7052021,03:24,6.4
7052021,03:25,6.3
7052021,03:26,6.2
7052021,03:27,6.1
7052021,03:28,6
7052021,03:29,5.9
7052021,03:30,5.8
7052021,03:31,5.7
7052021,03:32,5.6
7052021,03:33,5.5
7052021,03:34,5.4
7052021,03:35,5.3
7052021,03:36,5.2
7052021,03:37,5.1
7052021,03:38,5
7052021,03:39,4.9
7052021,03:40,4.8
7052021,03:41,4.7
7052021,03:42,4.6
7052021,03:43,4.5
7052021,03:44,4.4
7052021,03:45,4.3
7052021,03:46,4.2
7052021,03:47,4.1
7052021,03:48,4
7052021,03:49,3.9
7052021,03:50,3.8
7052021,03:51,3.7
7052021,03:52,3.6
7052021,03:53,3.5
7052021,03:54,3.4
7052021,03:55,3.3
7052021,03:56,3.2
7052021,03:57,3.1
7052021,03:58,3
7052021,03:59,2.9
7052021,04:00,2.8
7052021,04:01,2.7
7052021,04:02,2.6
7052021,04:03,2.5
7052021,04:04,2.4
7052021,04:05,2.3
7052021,04:06,2.2
7052021,04:07,2.1
7052021,04:08,2
7052021,04:09,1.9
7052021,04:10,1.8
7052021,04:11,1.7
7052021,04:12,1.6
7052021,04:13,1.5
7052021,04:14,1.4
7052021,04:15,1.3
7052021,04:16,1.2
7052021,04:17,1.1
7052021,04:18,1.2
7052021,04:19,1.3
7052021,04:20,1.4
7052021,04:21,1.5
7052021,04:22,1.6
7052021,04:23,1.7
7052021,04:24,1.8
7052021,04:25,1.9
7052021,04:26,2
7052021,04:27,2.1
7052021,04:28,2.2
7052021,04:29,2.3
7052021,04:30,2.4
7052021,04:31,2.5
7052021,04:32,2.6
7052021,04:33,2.7
7052021,04:34,2.8
7052021,04:35,2.9
7052021,04:36,3
7052021,04:37,3.1
7052021,04:38,3.2
7052021,04:39,3.3
7052021,04:40,3.4
7052021,04:41,3.5
7052021,04:42,3.6
7052021,04:43,3.7
7052021,04:44,3.8
7052021,04:45,3.9
7052021,04:46,4
7052021,04:47,4.1
7052021,04:48,4.2
7052021,04:49,4.3
7052021,04:50,4.4
7052021,04:51,4.5
7052021,04:52,4.6
7052021,04:53,4.7
7052021,04:54,4.8
7052021,04:55,4.9
7052021,04:56,5
7052021,04:57,5.1
7052021,04:58,5.2
7052021,04:59,5.3
7052021,05:00,5.4
7052021,05:01,5.5
7052021,05:02,5.6
7052021,05:03,5.7
7052021,05:04,5.8
7052021,05:05,5.9
7052021,05:06,6
7052021,05:07,6.1
7052021,05:08,6.2
7052021,05:09,6.3
7052021,05:10,6.4
7052021,05:11,6.5
7052021,05:12,6.6
7052021,05:13,6.7
7052021,05:14,6.8
7052021,05:15,6.9
7052021,05:16,7
7052021,05:17,7.1
7052021,05:18,7.2
7052021,05:19,7.3
7052021,05:20,7.4
7052021,05:21,7.5
7052021,05:22,7.6
7052021,05:23,7.7
7052021,05:24,7.8
7052021,05:25,7.9
7052021,05:26,8
7052021,05:27,8.1
7052021,05:28,8.2
7052021,05:29,8.3
7052021,05:30,8.4
7052021,05:31,8.5
7052021,05:32,8.6
7052021,05:33,8.7
7052021,05:34,8.8
7052021,05:35,8.9
7052021,05:36,9
7052021,05:37,9.1
7052021,05:38,9.2
7052021,05:39,9.3
7052021,05:40,9.4
7052021,05:41,9.5
7052021,05:42,9.4
7052021,05:43,9.3
7052021,05:44,9.2
7052021,05:45,9.1
7052021,05:46,9
7052021,05:47,8.9
7052021,05:48,8.8
7052021,05:49,8.7
7052021,05:50,8.6
7052021,05:51,8.5
7052021,05:52,8.4
7052021,05:53,8.3
7052021,05:54,8.2
7052021,05:55,8.1
7052021,05:56,8
7052021,05:57,7.9
7052021,05:58,7.8
7052021,05:59,7.7
7052021,06:00,7.6
7052021,06:01,7.5
7052021,06:02,7.4
7052021,06:03,7.3
7052021,06:04,7.2
7052021,06:05,7.1
7052021,06:06,7
7052021,06:07,6.9
7052021,06:08,6.8
7052021,06:09,6.7
7052021,06:10,6.6
7052021,06:11,6.5
7052021,06:12,6.4
7052021,06:13,6.3
7052021,06:14,6.2
7052021,06:15,6.1
7052021,06:16,6
7052021,06:17,5.9
7052021,06:18,5.8
7052021,06:19,5.7
7052021,06:20,5.6
7052021,06:21,5.5
7052021,06:22,5.4
7052021,06:23,5.3
7052021,06:24,5.2
7052021,06:25,5.1
7052021,06:26,5
7052021,06:27,4.9
7052021,06:28,4.8
7052021,06:29,4.7
7052021,06:30,4.6
7052021,06:31,4.5
7052021,06:32,4.4
7052021,06:33,4.3
7052021,06:34,4.2
7052021,06:35,4.1
7052021,06:36,4
7052021,06:37,3.9
7052021,06:38,3.8
7052021,06:39,3.7
7052021,06:40,3.6
7052021,06:41,3.5
7052021,06:42,3.4
7052021,06:43,3.3
7052021,06:44,3.2
7052021,06:45,3.1
7052021,06:46,3
7052021,06:47,2.9
7052021,06:48,2.8
7052021,06:49,2.7
7052021,06:50,2.6
7052021,06:51,2.5
7052021,06:52,2.4
7052021,06:53,2.3
7052021,06:54,2.2
7052021,06:55,2.1
7052021,06:56,2
7052021,06:57,1.9
7052021,06:58,2
7052021,06:59,2.1
7052021,07:00,2.2
7052021,07:01,2.3
7052021,07:02,2.4
7052021,07:03,2.5
7052021,07:04,2.6
7052021,07:05,2.7
7052021,07:06,2.8
7052021,07:07,2.9
7052021,07:08,3
7052021,07:09,3.1
7052021,07:10,3.2
7052021,07:11,3.3
7052021,07:12,3.4
7052021,07:13,3.5
7052021,07:14,3.6
7052021,07:15,3.7
7052021,07:16,3.8
7052021,07:17,3.9
7052021,07:18,4
7052021,07:19,4.1
7052021,07:20,4.2
7052021,07:21,4.3
7052021,07:22,4.4
7052021,07:23,4.5
7052021,07:24,4.6
7052021,07:25,4.7
7052021,07:26,4.8
7052021,07:27,4.9
7052021,07:28,5
7052021,07:29,5.1
7052021,07:30,5.2
7052021,07:31,5.3
7052021,07:32,5.4
7052021,07:33,5.5
7052021,07:34,5.6
7052021,07:35,5.7
7052021,07:36,5.8
7052021,07:37,5.9
7052021,07:38,6
7052021,07:39,6.1
7052021,07:40,6.2
7052021,07:41,6.3
7052021,07:42,6.4
7052021,07:43,6.5
7052021,07:44,6.6
7052021,07:45,6.7
7052021,07:46,6.8
7052021,07:47,6.9
7052021,07:48,7
7052021,07:49,7.1
7052021,07:50,7.2
7052021,07:51,7.3
7052021,07:52,7.4
7052021,07:53,7.5
7052021,07:54,7.6
7052021,07:55,7.7
7052021,07:56,7.8
7052021,07:57,7.9
7052021,07:58,8
7052021,07:59,8.1
7052021,08:00,8.2
7052021,08:01,8.3
7052021,08:02,8.4
7052021,08:03,8.3
7052021,08:04,8.2
7052021,08:05,8.1
7052021,08:06,8
7052021,08:07,7.9
7052021,08:08,7.8
7052021,08:09,7.7
7052021,08:10,7.6
7052021,08:11,7.5
7052021,08:12,7.4
7052021,08:13,7.3
7052021,08:14,7.2
7052021,08:15,7.1
7052021,08:16,7
7052021,08:17,6.9
7052021,08:18,6.8
7052021,08:19,6.7
7052021,08:20,6.6
7052021,08:21,6.5
7052021,08:22,6.4
7052021,08:23,6.3
7052021,08:24,6.2
7052021,08:25,6.1
7052021,08:26,6
7052021,08:27,5.9
7052021,08:28,5.8
7052021,08:29,5.7
7052021,08:30,5.6
7052021,08:31,5.5
7052021,08:32,5.4
7052021,08:33,5.3
7052021,08:34,5.2
7052021,08:35,5.1
7052021,08:36,5
7052021,08:37,4.9
7052021,08:38,4.8
7052021,08:39,4.7
7052021,08:40,4.6
7052021,08:41,4.5
7052021,08:42,4.4
7052021,08:43,4.3
7052021,08:44,4.2
7052021,08:45,4.1
7052021,08:46,4
7052021,08:47,3.9
7052021,08:48,3.8
7052021,08:49,3.7
7052021,08:50,3.6
7052021,08:51,3.5
7052021,08:52,3.4
7052021,08:53,3.3
7052021,08:54,3.2
7052021,08:55,3.1
7052021,08:56,3
7052021,08:57,2.9
7052021,08:58,2.8
7052021,08:59,2.7
7052021,09:00,2.6
7052021,09:01,2.5
7052021,09:02,2.4
7052021,09:03,2.3
7052021,09:04,2.2
7052021,09:05,2.1
7052021,09:06,2
7052021,09:07,1.9
7052021,09:08,1.8
7052021,09:09,1.7
7052021,09:10,1.6
7052021,09:11,1.5
7052021,09:12,1.4
7052021,09:13,1.3
7052021,09:14,1.2
7052021,09:15,1.1
7052021,09:16,1
7052021,09:17,0.9
7052021,09:18,0.8
7052021,09:19,0.7
7052021,09:20,0.6
7052021,09:21,0.5
7052021,09:22,0.4
7052021,09:23,0.3
7052021,09:24,0.2
7052021,09:25,0.1
7052021,09:26,0.2
7052021,09:27,0.3
7052021,09:28,0.4
7052021,09:29,0.5
7052021,09:30,0.6
7052021,09:31,0.7
7052021,09:32,0.8
7052021,09:33,0.9
7052021,09:34,1
7052021,09:35,1.1
7052021,09:36,1.2
7052021,09:37,1.3
7052021,09:38,1.4
7052021,09:39,1.5
7052021,09:40,1.6
7052021,09:41,1.7
7052021,09:42,1.8
7052021,09:43,1.9
7052021,09:44,2
7052021,09:45,2.1
7052021,09:46,2.2
7052021,09:47,2.3
7052021,09:48,2.4
7052021,09:49,2.5
7052021,09:50,2.6
7052021,09:51,2.7
7052021,09:52,2.8
7052021,09:53,2.9
7052021,09:54,3
7052021,09:55,3.1
7052021,09:56,3.2
7052021,09:57,3.3
7052021,09:58,3.4
7052021,09:59,3.5
7052021,1000,3.6
7052021,1001,3.7
7052021,1002,3.8
7052021,1003,3.9
7052021,1004,4
7052021,1005,4.1
7052021,1006,4.2
7052021,1007,4.3
7052021,1008,4.4
7052021,1009,4.5
7052021,1010,4.6
7052021,1011,4.7
7052021,1012,4.8
7052021,1013,4.9
7052021,1014,5
7052021,1015,5.1
7052021,1016,5.2
7052021,1017,5.3
7052021,1018,5.4
7052021,1019,5.5
7052021,1020,5.6
7052021,1021,5.7
7052021,1022,5.8
7052021,1023,5.9
7052021,1024,6
7052021,1025,6.1
7052021,1026,6.2
7052021,1027,6.3
7052021,1028,6.4
7052021,1029,6.5
7052021,1030,6.6
7052021,1031,6.7
7052021,1032,6.8
7052021,1033,6.9
7052021,1034,7
7052021,1035,7.1
7052021,1036,7.2
7052021,1037,7.3
7052021,1038,7.4
7052021,1039,7.5
7052021,1040,7.6
7052021,1041,7.7
7052021,1042,7.8
7052021,1043,7.9
7052021,1044,8
7052021,1045,8.1
7052021,1046,8.2
7052021,1047,8.3
7052021,1048,8.4
7052021,1049,8.5
7052021,1050,8.6
7052021,1051,8.7
7052021,1052,8.8
7052021,1053,8.9
7052021,1054,8.8
7052021,1055,8.7
7052021,1056,8.6
7052021,1057,8.5
7052021,1058,8.4
7052021,1059,8.3
7052021,1100,8.2
7052021,1101,8.1
7052021,1102,8
7052021,1103,7.9
7052021,1104,7.8
7052021,1105,7.7
7052021,1106,7.6
7052021,1107,7.5
7052021,1108,7.4
7052021,1109,7.3
7052021,1110,7.2
7052021,1111,7.1
7052021,1112,7
7052021,1113,6.9
7052021,1114,6.8
7052021,1115,6.7
7052021,1116,6.6
7052021,1117,6.5
7052021,1118,6.4
7052021,1119,6.3
7052021,1120,6.2
7052021,1121,6.1
7052021,1122,6
7052021,1123,5.9
7052021,1124,5.8
7052021,1125,5.7
7052021,1126,5.6
7052021,1127,5.5
7052021,1128,5.4
7052021,1129,5.3
7052021,1130,5.2
7052021,1131,5.1
7052021,1132,5
7052021,1133,4.9
7052021,1134,4.8
7052021,1135,4.7
7052021,1136,4.6
7052021,1137,4.5
7052021,1138,4.4
7052021,1139,4.3
7052021,1140,4.2
7052021,1141,4.1
7052021,1142,4
7052021,1143,3.9
7052021,1144,3.8
7052021,1145,3.7
7052021,1146,3.6
7052021,1147,3.5
7052021,1148,3.4
7052021,1149,3.3
7052021,1150,3.2
7052021,1151,3.1
7052021,1152,3
7052021,1153,2.9
7052021,1154,2.8
7052021,1155,2.7
7052021,1156,2.6
7052021,1157,2.5
7052021,1158,2.4
7052021,1159,2.3
7052021,1200,2.2
7052021,1201,2.1
7052021,1202,2
